customer_tweet_id,customer_text,amazon_reply
470889,@115821 after connecting echo show to fire tv how do you select different netflix profiles using echo Alexa,@227108 Hi Aaron! Please reach out to us here: https://t.co/hApLpMlfHN We'll be glad to help!^CN
843123,@115850 Don't buy anything from Amazon they failed to deliver my order and they are not refunding my money,@323500 I've shared your comment as feedback with the relevant team for review. [2/2] ^HA
992342,Name - date - time? @AmazonHelp https://t.co/Zf8WSdUUdZ,"@355056 Hi, sorry to see that, were you waiting on a delivery: https://t.co/aaDyEz1VgE? ^JJ"
2615174,"@AmazonHelp Hi, I don't know where I'd look. I did order an Amazon prime video but that was refunded.",@739229 A membership could have been started with the order of an Amazon Prime video. You can verify if there is an active Prime membership on your account by checking here: https://t.co/60kQ98I1Aq ^TH
773505,@AmazonHelp Sent along the conversation where the rep stated the extension. And credit. To which neither have been resolved. Expected better,@304771 I'd like to have a member of our team investigate this for you. Please send your details here: https://t.co/pm5YbpPpA3 ^GM
390445,@115850 plz look into this. I didn't get the proper invoice with iphone7 plus delivery today. Such ridiculous on seller's part. https://t.co/E0lb3wgySf,"@208318 We've responded to you via https://t.co/zIOMgu7FrI Further, I'll be sure to pass your feedback internally. ^SG"
286847,"@AmazonHelp 206-5940485-8376366
My order number above","@184345 2/2 reasons, we ask you don't share account info. We'd like to take a look into this w/ you here: https://t.co/JzP7hlA23B ^KP"
985092,"@119625 so i have watched more than 7 episodes of #Dexter &amp; a full movie, but haven't received the email for winning #FireTVStick",@353497 question. You can find all the terms and conditions here: https://t.co/h8WLeUKbed 2/2 ^SH
940921,So @AmazonHelp what do I do when I get shipped the wrong item three times in a row?,@343057 Oh no! We'd like to look into this further with you. Please call or chat with us here: https://t.co/3hznJgDokE ^MB
757743,@AmazonHelp I m listening this statement from your customer care daily. I don't want update I want my product. Pls deliver it,@301084 We've sent an email correspondence to you. Kindly check it here: https://t.co/8DAc10S7ww and revert to it if needed. ^SF
1412445,"@AmazonHelp Warum seh ich sowas nie bei @116316 Games bei Euch vorzubestellen macht dank Deutschland-""Bonus"" leider immer weniger Sinn :( https://t.co/qZiEjS4Akv",@448225 Das erscheint bei uns am 27.10. https://t.co/mOzRglDiJz Dein Feedback geben wir gerne weiter. Gruß ^MH
2841802,"@AmazonHelp @115850 @115821 @115851 @119625 @115823

Nobody takes accountability , its all about how well you pass the ball to other court .... Great , but this strategy wont last long ..",@790713 Please confirm sharing your details in the link shared above so that we can assist you further. ^MJ
377500,"@AmazonHelp &amp; I thought I was in my local bar drinking poinsettias, watching the @205580 game @ 5:11pm #fail https://t.co/8iM84L18RA",@205579 I'm sorry for the incorrect scan information. Have you received your package? ^AM
2835738,@AmazonHelp resolved,@297523 Thanks for keeping us posted. We're glad to hear that your issue has been resolved. ^HS
2489000,@115821 @AmazonHelp @115851,@710780 I do apologize for the issues you are having! Did you receive any emails regarding the cancellation of the order? Be sure to check your spam or junk folders as well! ^AD
114394,@AmazonHelp And regardless of whether I had specified a safe place or not the wheelie bin is not a great place to put a parcel in!!,"@141428 We'd like to help out any way we can, Sam, but do not have access to account information here on Twitter. Please reach us here by Phone or Chat: https://t.co/JzP7hlA23B and we will be happy to look into this for you!  Keep us posted on this! ^FR"
678312,"Meanwhile in #Goa .. and it was delivered
#Amazon @115850 @30815 https://t.co/vy6uYpzkw5",@206544 Surprise Surprise!! ^PS
1218234,"@115821.in Worst experience from Amazon Shopping. Product defective. Replacement is also defective. Help 9741694331,7893000165.",@405838 I'm sorry about this. We'd like to take a closer look on this. Please share your details here: https://t.co/GIJyeYqKE0. ^VN(1/2)
965276,@AmazonHelp Ok  Ill do that,@349047 Great! Please keep us posted. ^NM
2735673,@AmazonHelp I have a amazon prime membership that of course has my name on it is there any way to change that to my name and my sisters?,"@766657 Hi Babs! Prime memberships are assigned to accounts. So if you like, you can change your account's name to resmble that of you and your Sister's, and that would be as close as our system would allow, unless you were wanting to add her to your membership? ^JD"
1414477,Amazon charged me $10 for the hell of it.... like.. wtf,"@448713 I'm sorry! We'd be happy to review your account, and see what happened. Contact us here: https://t.co/hApLpMlfHN^BT"
289600,"@115830 The box was unsealed, the earphones had been stuffed in the case in the box, not what I'd come to expect from Amazon, usually so good.","@185012 This isn't at all what we expect, truly sorry! Have you explored any return options here: https://t.co/aA8y0FatoL ? ^JE"
2779212,"@115821 - is it normal practice for your customer service reps to hang up on someone?  So frustrated with the ""service"".  A call back and I am told to leave a number and someone will call me in 1-2 business days.","@776295 I'm sorry you weren't able to get immediate assistance. You can fill out the survey that was sent after the call for leadership to review. Without posting personal or account sensitive information, can you tell us more about what's going on?  ^AF"
1608381,@AmazonHelp  https://t.co/DZPG1jH9wd,@493909 Kindly reply to the email correspondence you've received for further assistance. (1/2)^PJ
1427895,@AmazonHelp why don't your carriers follow delivery instructions?,@451681 So sorry for the frustration! Please let us know more here: https://t.co/rcePuzOfYu and we will look into the issue for you! ^AD
234562,@115850 do we need to link aadhar card to Amazon account to claim lightning deal? #amazon #lightningCheater,"@171847 Hi Rohan, there is no such requirement. You only need an Amazon account for that. ^HN"
1175598,@AmazonHelp Fab! I have it on my phone and have watched a little. More tomorrow - thank you so much,@142382 Excellent! I'm so glad you have it going. We're always here to help. ^HC
637369,#BBCNews #itvnews  @115821 #Amazon I was just on Amazon UK website looking for a doll for my 8 year old granddaughter and within the children's dolls section this popped up. I think someone should be dealt with. Just as well my granddaughter was not with me to see this See photo. https://t.co/sqZKuYJqCJ,@271125 Thanks for bringing this to our attention! We will make sure this information gets forwarded to the correct team. ^HM
2183349,@AmazonHelp yes,@639541 Is there any update on the tracking?: https://t.co/Y5jpI9gRhE ^PK
398774,@AmazonHelp there is no useful information in that email I just want replacement product not refund.,@210304 I request you to please respond to the emails sent to you and we will revert back. (2/2)^SF
356743,@115821 Is prime household available in Canada?,"@183470 Great question! We don't have the household option, but we do have Amazon Family! See here: https://t.co/NnWo0OL2Rk ^NC"
1213383,"Cust service reps: Priyanka, Ganesh, Vignesh and Priya were  unbale to resolve my issue so I'm in limbo with my priority order @115821","@404789 I'm sorry for the troubles, George! Just to clarify, where did you order the item from (https://t.co/hSs9w9f1pF,ca,.co.uk)? ^AL"
2926328,@AmazonHelp UPS Tracking ID 1Z9Y97E34407652144,"@809666 I'm so sorry you have yet to receive your order, Alyssa. Please reach out to us via phone or chat for available options: https://t.co/hApLpMlfHN ^JP"
1145017,@AmazonHelp 4 Days late but it finally made it here!,"@389479 I'm sorry it ran so late, but glad to hear it arrived! Let us know if we can be of any further assistance. ^BL"
2269136,@AmazonHelp I am not sure if the carrier and yes it will be deliverd today between 8am 8pm,@660326 Just to check Chris- Did you try cancel it directly on your side or did you speak with us about canceling? ^NV
2378994,"@AmazonHelp The fun part here is that we tried that. Got a message saying ""Sorry, something went wrong, try again.""",@686037 Please try again from a different device or browser. Let us know if the issue continues. ^DW
1454100,@128308... A new software update is available pop up is appearing on the tv screen but not able to update or remove ot from screen. https://t.co/OZUGfuJjSR,@457459 I'm sorry about this. You can try restarting the device once and check. Kindly refer: https://t.co/83H9GoRvGt. ^VN
2529707,@115850 delivery boys in #Hyderabad cancelling and returning goods as per their whims and fancies,@216892 Every report they receive will be investigated and acted upon appropriately. 2/2 ^AH
105111,"Hey @115821, shipping stuff meant for Christmas gifts in boxes emblazoned with pictures and branding of what's inside kinda ruins the surprise. Plain brown boxes would be appreciated.",@139219 Oh no! It sounds like this may have been a part of our frustration free packaging. You can find out more here: https://t.co/AJy2Oiz5QW ^TR
779299,@AmazonHelp @58769 Pls provide the details,@306111 Please share your details using the above link and we'll get in touch with you.^BA
1713141,@AmazonHelp Yes,"@518874 We'd like to look into this further with you. When you can, please fill in your info here: https://t.co/54hZerMSfX. ^HC"
93533,@AmazonHelp Done.,@136273 Great! Someone will be responding to you about your inquiry. Please make sure to check your e-mail. ^GP
182547,@AmazonHelp PS4,@158930 Those are being sent out now. You should receive it within 24 hours of placing your order. ^EM
